epoch,train_mse,grad_norm,alpha,val_mse,val_rel_l2,val_grad_mse
1,1.66110401e+02,6.47764891e+02,0.00000000e+00,7.94848837e+00,5.16214029e-01,3.47622102e+02
2,1.16274310e+02,5.67279724e+02,0.00000000e+00,7.07008777e+00,4.84417128e-01,3.39425014e+02
3,1.04363730e+02,5.59410677e+02,0.00000000e+00,6.53177513e+00,4.65878790e-01,5.30092911e+02
4,9.50868843e+01,5.56829051e+02,0.00000000e+00,5.79951164e+00,4.36498597e-01,5.21168220e+02
5,8.83100008e+01,5.63494805e+02,0.00000000e+00,5.67100712e+00,4.32349216e-01,5.93912392e+02
6,8.77004176e+01,5.46862733e+02,2.00000014e-02,4.81288672e+00,3.96502918e-01,1.69123214e+02
7,8.52365418e+01,5.41490396e+02,4.00000028e-02,4.38624248e+00,3.76999361e-01,1.31258241e+02
8,8.38403426e+01,5.41244197e+02,6.00000024e-02,4.03958824e+00,3.60601740e-01,1.02034569e+02
9,8.41692719e+01,5.38506545e+02,8.00000057e-02,4.55188590e+00,3.82678579e-01,1.10217585e+02
10,8.25830471e+01,5.20309732e+02,1.00000001e-01,4.23818374e+00,3.70423436e-01,1.01677896e+02
11,8.05497819e+01,5.12489253e+02,1.00000001e-01,3.88751971e+00,3.50359147e-01,9.21577136e+01
12,7.84332984e+01,5.27579984e+02,1.00000001e-01,3.94866613e+00,3.49656685e-01,9.70832912e+01
13,7.66638090e+01,5.07714647e+02,1.00000001e-01,3.92409560e+00,3.52577834e-01,9.61063874e+01
14,7.51841293e+01,5.06408768e+02,1.00000001e-01,3.63676983e+00,3.36041467e-01,8.81902317e+01
15,7.30952714e+01,4.90676868e+02,1.00000001e-01,3.63494014e+00,3.40940087e-01,8.88284713e+01
16,7.18843085e+01,4.98313124e+02,1.00000001e-01,3.63903942e+00,3.37336463e-01,8.75260339e+01
17,7.04982446e+01,4.91281328e+02,1.00000001e-01,3.97175535e+00,3.53843614e-01,9.72733911e+01
18,6.95657041e+01,4.75280679e+02,1.00000001e-01,3.36894657e+00,3.25013855e-01,8.42371619e+01
19,6.81827362e+01,4.91477470e+02,1.00000001e-01,3.56667140e+00,3.31450893e-01,8.49661842e+01
20,6.67352648e+01,4.90111361e+02,1.00000001e-01,3.82915133e+00,3.48126912e-01,9.13848268e+01
21,6.64407615e+01,4.98197356e+02,1.00000001e-01,3.36806934e+00,3.27525472e-01,8.38003213e+01
22,6.46759339e+01,4.85734763e+02,1.00000001e-01,3.33915699e+00,3.21526780e-01,8.28547237e+01
23,6.34162667e+01,4.82979537e+02,1.00000001e-01,3.47046421e+00,3.29146933e-01,8.55784730e+01
24,6.20782905e+01,4.94659025e+02,1.00000001e-01,3.54605291e+00,3.34309775e-01,8.49826513e+01
25,6.07108926e+01,4.95620225e+02,1.00000001e-01,3.26202432e+00,3.16572461e-01,8.57859125e+01
26,5.89305928e+01,4.88393491e+02,1.00000001e-01,3.58503518e+00,3.36955945e-01,1.01447951e+02
27,5.83638689e+01,5.20318072e+02,1.00000001e-01,4.06415072e+00,3.53935983e-01,9.65070359e+01
28,5.59907612e+01,4.93662348e+02,1.00000001e-01,3.46966697e+00,3.29118832e-01,9.01052701e+01
29,5.48306959e+01,5.23080736e+02,1.00000001e-01,3.46556381e+00,3.27718368e-01,8.88921868e+01
30,5.29306389e+01,5.08005648e+02,1.00000001e-01,3.46280773e+00,3.29071948e-01,8.96863152e+01
31,5.02123773e+01,5.08602121e+02,1.00000001e-01,3.38848459e+00,3.24490287e-01,9.14085737e+01
32,4.84425596e+01,5.02197758e+02,1.00000001e-01,3.79288101e+00,3.42667083e-01,9.65469308e+01
33,4.68741169e+01,5.17433402e+02,1.00000001e-01,3.48596982e+00,3.26424024e-01,8.82751619e+01
34,4.41243746e+01,5.13557813e+02,1.00000001e-01,3.58774885e+00,3.32607867e-01,9.27611832e+01
35,4.26847055e+01,5.14699913e+02,1.00000001e-01,4.17083125e+00,3.60381373e-01,9.27690037e+01
36,4.04485731e+01,5.10910708e+02,1.00000001e-01,3.74073178e+00,3.34739962e-01,9.04504588e+01
37,3.84256450e+01,5.02720776e+02,1.00000001e-01,3.62231695e+00,3.34239956e-01,8.87683989e+01
38,3.67805661e+01,5.06446722e+02,1.00000001e-01,4.00898729e+00,3.51353806e-01,9.46238257e+01
39,3.51059904e+01,4.91482178e+02,1.00000001e-01,3.36054420e+00,3.18293632e-01,7.97322991e+01
40,3.35459159e+01,4.90551978e+02,1.00000001e-01,3.57061450e+00,3.32941758e-01,9.04805287e+01
41,3.19185991e+01,4.81365546e+02,1.00000001e-01,3.81563608e+00,3.40469607e-01,9.11654276e+01
42,3.02951024e+01,4.73891518e+02,1.00000001e-01,3.78418896e+00,3.39611689e-01,9.11046451e+01
43,2.90419869e+01,4.66105893e+02,1.00000001e-01,3.62114781e+00,3.34255526e-01,8.60302085e+01
44,2.80215056e+01,4.64788680e+02,1.00000001e-01,3.86054470e+00,3.40772270e-01,9.28424225e+01
45,2.66338298e+01,4.45928340e+02,1.00000001e-01,3.89985595e+00,3.43371560e-01,8.90205956e+01
46,2.55307564e+01,4.40132905e+02,1.00000001e-01,4.07994668e+00,3.51660678e-01,8.95290227e+01
47,2.49445246e+01,4.41295295e+02,1.00000001e-01,4.08794088e+00,3.48207109e-01,9.67687345e+01
48,2.36419623e+01,4.18479648e+02,1.00000001e-01,3.79743083e+00,3.35937437e-01,8.54843043e+01
49,2.32594121e+01,4.18529456e+02,1.00000001e-01,3.67669176e+00,3.30435011e-01,8.33058890e+01
50,2.18818896e+01,4.16565704e+02,1.00000001e-01,3.74380208e+00,3.35133697e-01,8.63690742e+01
51,2.13903806e+01,4.08885923e+02,1.00000001e-01,4.00055975e+00,3.46201929e-01,8.62333812e+01
52,2.03889557e+01,3.96229164e+02,1.00000001e-01,3.84791960e+00,3.40295644e-01,8.34146903e+01
53,1.95570812e+01,3.84734264e+02,1.00000001e-01,3.79731310e+00,3.34767134e-01,8.60252212e+01
54,1.92908745e+01,3.87488248e+02,1.00000001e-01,3.76577388e+00,3.35945961e-01,8.12395142e+01
55,1.90091590e+01,3.84929216e+02,1.00000001e-01,3.53218617e+00,3.23481887e-01,7.84532434e+01
56,1.85869692e+01,3.84761723e+02,1.00000001e-01,3.59530374e+00,3.28977855e-01,8.29764083e+01
57,1.76103845e+01,3.67623006e+02,1.00000001e-01,3.99978568e+00,3.48307887e-01,9.05367287e+01
58,1.71528997e+01,3.62527934e+02,1.00000001e-01,3.85197889e+00,3.40517247e-01,8.04258201e+01
59,1.65743933e+01,3.49740205e+02,1.00000001e-01,3.77234607e+00,3.34422674e-01,8.01395814e+01
60,1.59595047e+01,3.47970275e+02,1.00000001e-01,4.10915332e+00,3.50101037e-01,8.63416259e+01
61,1.55838103e+01,3.42658456e+02,1.00000001e-01,3.73859091e+00,3.38958169e-01,8.18645708e+01
62,1.55060226e+01,3.45087706e+02,1.00000001e-01,3.92353858e+00,3.42723088e-01,8.25520908e+01
63,1.47842156e+01,3.38624557e+02,1.00000001e-01,3.71100677e+00,3.38586042e-01,7.98943108e+01
64,1.44425501e+01,3.22471521e+02,1.00000001e-01,3.92186888e+00,3.47401156e-01,8.62185534e+01
65,1.42839416e+01,3.23504320e+02,1.00000001e-01,3.82732308e+00,3.39464822e-01,7.95297951e+01
66,1.39013119e+01,3.26211950e+02,1.00000001e-01,3.85565722e+00,3.39487696e-01,8.17340157e+01
67,1.37718564e+01,3.17569054e+02,1.00000001e-01,3.96042682e+00,3.51321043e-01,8.64359298e+01
68,1.34114193e+01,3.14404878e+02,1.00000001e-01,4.02806121e+00,3.47763416e-01,8.31701325e+01
69,1.27701740e+01,2.95562749e+02,1.00000001e-01,3.98603585e+00,3.46608869e-01,8.12031223e+01
70,1.27880361e+01,3.06576179e+02,1.00000001e-01,3.83375926e+00,3.39877579e-01,8.07081283e+01
71,1.25746567e+01,3.06559629e+02,1.00000001e-01,4.18910305e+00,3.55290441e-01,8.78165888e+01
72,1.24288343e+01,3.05344075e+02,1.00000001e-01,3.83560511e+00,3.41137763e-01,8.07953371e+01
73,1.17255001e+01,2.88744410e+02,1.00000001e-01,3.87216754e+00,3.43659774e-01,7.89081646e+01
74,1.15537502e+01,2.86890328e+02,1.00000001e-01,4.44443315e+00,3.67936137e-01,8.18016229e+01
75,1.17404092e+01,2.99507393e+02,1.00000001e-01,3.88460659e+00,3.42320886e-01,8.20829943e+01
76,1.11852818e+01,2.84873640e+02,1.00000001e-01,3.79299805e+00,3.36682835e-01,7.51573670e+01
77,1.09030023e+01,2.77865982e+02,1.00000001e-01,3.92585379e+00,3.43528933e-01,8.20589327e+01
78,1.07131314e+01,2.82965098e+02,1.00000001e-01,4.15157056e+00,3.55345651e-01,8.40857359e+01
79,1.04752891e+01,2.74836744e+02,1.00000001e-01,3.91916008e+00,3.42837759e-01,7.56095009e+01
80,1.01346641e+01,2.73143851e+02,1.00000001e-01,3.92404196e+00,3.44483121e-01,7.89181079e+01
81,1.02328293e+01,2.71236014e+02,1.00000001e-01,4.25465998e+00,3.59020101e-01,8.20548746e+01
82,9.69989304e+00,2.62282202e+02,1.00000001e-01,3.95541655e+00,3.45911904e-01,7.71156894e+01
83,9.54897867e+00,2.63628466e+02,1.00000001e-01,3.87201688e+00,3.40993540e-01,7.84316544e+01
84,9.43671771e+00,2.52866293e+02,1.00000001e-01,3.65264764e+00,3.31124016e-01,7.47803989e+01
85,9.27741371e+00,2.52970864e+02,1.00000001e-01,3.96840367e+00,3.42045851e-01,7.83373256e+01
86,9.22501673e+00,2.58929688e+02,1.00000001e-01,3.81644510e+00,3.39314874e-01,7.54187941e+01
87,8.72178388e+00,2.45444186e+02,1.00000001e-01,4.31031603e+00,3.58745311e-01,8.03198058e+01
88,8.88813971e+00,2.51401442e+02,1.00000001e-01,3.81087280e+00,3.38353185e-01,7.20671358e+01
89,8.72402261e+00,2.48308984e+02,1.00000001e-01,3.94511928e+00,3.44165913e-01,7.71477486e+01
90,8.52903449e+00,2.40706172e+02,1.00000001e-01,3.94265330e+00,3.43883779e-01,7.52664983e+01
91,8.45684907e+00,2.35744588e+02,1.00000001e-01,4.03892339e+00,3.49309783e-01,7.87300873e+01
92,7.90977322e+00,2.23283492e+02,1.00000001e-01,4.01241149e+00,3.46503546e-01,7.70540000e+01
93,8.06066108e+00,2.32481083e+02,1.00000001e-01,4.08598922e+00,3.48976179e-01,7.48411851e+01
94,7.90642151e+00,2.29083261e+02,1.00000001e-01,3.98619195e+00,3.48262863e-01,7.85841945e+01
95,7.88009904e+00,2.28803705e+02,1.00000001e-01,3.91385822e+00,3.45668728e-01,7.66652094e+01
96,7.69850956e+00,2.24542006e+02,1.00000001e-01,4.03935629e+00,3.50507496e-01,7.65806916e+01
97,7.41769436e+00,2.13829177e+02,1.00000001e-01,3.97313755e+00,3.45751006e-01,7.51249864e+01
98,7.77366193e+00,2.25851822e+02,1.00000001e-01,4.20161021e+00,3.53050968e-01,8.16846120e+01
99,7.49357234e+00,2.17259142e+02,1.00000001e-01,4.10446440e+00,3.55223273e-01,7.65720178e+01
100,7.36355801e+00,2.13509944e+02,1.00000001e-01,4.07142617e+00,3.51583294e-01,7.47922809e+01
101,7.10315759e+00,2.09182519e+02,1.00000001e-01,4.14962984e+00,3.54060961e-01,7.37059204e+01
102,7.03291126e+00,2.06976399e+02,1.00000001e-01,3.81961052e+00,3.40917984e-01,7.36842130e+01
103,7.03388309e+00,2.09083952e+02,1.00000001e-01,4.07659777e+00,3.51740621e-01,8.00022014e+01
104,6.73406820e+00,1.93672119e+02,1.00000001e-01,4.07899902e+00,3.49830724e-01,7.67549103e+01
105,6.79837408e+00,2.02999981e+02,1.00000001e-01,3.95975991e+00,3.44667454e-01,7.40681516e+01
106,6.74980612e+00,2.03530124e+02,1.00000001e-01,4.00038577e+00,3.49204625e-01,7.75774106e+01
107,7.57676932e+00,2.24233600e+02,1.00000001e-01,4.05766555e+00,3.49144771e-01,7.41727129e+01
108,6.35380512e+00,1.89722497e+02,1.00000001e-01,3.89173691e+00,3.40954913e-01,7.34386192e+01
109,6.17897865e+00,1.86963824e+02,1.00000001e-01,4.05301120e+00,3.51806144e-01,7.61415955e+01
110,6.43465515e+00,1.92047996e+02,1.00000001e-01,4.08587962e+00,3.52793666e-01,7.42154874e+01
111,6.21798434e+00,1.87335533e+02,1.00000001e-01,3.95159704e+00,3.44290127e-01,7.16938287e+01
112,6.28116853e+00,1.94644291e+02,1.00000001e-01,4.19775748e+00,3.55851752e-01,7.82421284e+01
113,6.20828699e+00,1.89071432e+02,1.00000001e-01,3.80695611e+00,3.39122063e-01,6.98056710e+01
114,6.07757805e+00,1.83180106e+02,1.00000001e-01,3.88489058e+00,3.40510190e-01,7.22364950e+01
115,6.10543936e+00,1.82336745e+02,1.00000001e-01,4.17034977e+00,3.54703004e-01,7.41817720e+01
116,6.02678164e+00,1.83806846e+02,1.00000001e-01,4.28326859e+00,3.59580094e-01,7.53992727e+01
117,5.84635048e+00,1.77496676e+02,1.00000001e-01,4.14734271e+00,3.54482489e-01,7.60921525e+01
118,5.75806183e+00,1.77515558e+02,1.00000001e-01,3.95807510e+00,3.46978973e-01,7.45407642e+01
119,5.69630675e+00,1.76673247e+02,1.00000001e-01,4.19377798e+00,3.57692159e-01,7.54125707e+01
120,5.66939303e+00,1.77222332e+02,1.00000001e-01,3.96632836e+00,3.48143551e-01,7.46816053e+01
